day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,crime_data_count
3,2012,08,01,2012-08-01,77.7,63.7,1013.7,10.0,3.4,13.0,22.9,90.0,68.0,99.99,999.9,0,1107
4,2012,08,02,2012-08-02,79.9,63.1,1011.0,10.0,5.6,12.0,15.9,93.0,66.0,0.0,999.9,0,1019
5,2012,08,03,2012-08-03,82.0,66.5,1010.8,9.4,5.5,12.0,17.1,95.0,66.0,0.0,999.9,0,1061
6,2012,08,04,2012-08-04,81.3,69.2,1011.2,9.6,5.8,35.9,46.0,95.0,71.1,0.0,999.9,0,1000
7,2012,08,05,2012-08-05,74.7,63.0,1015.1,10.0,8.3,15.0,19.0,93.0,66.9,0.37,999.9,0,962
1,2012,08,06,2012-08-06,74.3,56.9,1019.7,10.0,4.1,8.9,999.9,84.9,62.1,0.0,999.9,0,962
2,2012,08,07,2012-08-07,77.3,56.4,1014.6,10.0,6.1,15.0,18.1,91.9,62.1,0.0,999.9,0,952
3,2012,08,08,2012-08-08,79.1,64.5,1014.0,10.0,7.3,12.0,999.9,91.9,62.1,0.0,999.9,0,974
4,2012,08,09,2012-08-09,72.4,61.9,1012.7,9.6,8.2,15.0,21.0,75.0,64.4,0.0,999.9,0,936
5,2012,08,10,2012-08-10,67.1,58.3,1012.0,9.8,12.2,22.0,27.0,75.9,62.1,0.23,999.9,0,914
6,2012,08,11,2012-08-11,67.1,50.6,1014.5,10.0,9.1,14.0,17.1,78.1,55.9,0.18,999.9,0,994
7,2012,08,12,2012-08-12,68.3,54.5,1016.0,10.0,3.6,8.0,999.9,78.1,55.0,0.0,999.9,0,944
1,2012,08,13,2012-08-13,66.4,59.3,1014.8,8.2,2.0,9.9,999.9,75.9,55.0,0.04,999.9,0,868
2,2012,08,14,2012-08-14,68.0,60.5,1013.4,7.5,4.5,9.9,999.9,82.0,55.4,0.36,999.9,0,961
3,2012,08,15,2012-08-15,73.9,61.0,1012.9,10.0,4.4,9.9,15.0,84.9,55.9,0.0,999.9,0,1063
4,2012,08,16,2012-08-16,73.0,62.0,1010.4,9.5,8.7,15.9,25.1,84.9,64.9,0.0,999.9,0,937
5,2012,08,17,2012-08-17,67.0,51.9,1014.2,10.0,7.7,11.1,999.9,75.9,57.9,0.39,999.9,0,963
6,2012,08,18,2012-08-18,66.4,51.6,1015.9,10.0,3.2,11.1,999.9,77.0,53.1,0.0,999.9,0,986
7,2012,08,19,2012-08-19,69.1,49.5,1013.9,10.0,3.5,8.9,999.9,79.0,53.1,0.0,999.9,0,940
1,2012,08,20,2012-08-20,68.4,55.1,1014.0,10.0,5.9,12.0,999.9,79.0,57.9,0.0,999.9,0,893
2,2012,08,21,2012-08-21,66.8,52.0,1017.2,10.0,3.2,9.9,999.9,79.0,53.1,0.08,999.9,0,921
3,2012,08,22,2012-08-22,69.3,49.8,1018.8,10.0,4.9,11.1,14.0,84.9,53.1,0.0,999.9,0,890
4,2012,08,23,2012-08-23,76.3,55.6,1017.6,10.0,6.4,12.0,14.0,91.9,54.0,0.0,999.9,0,1031
5,2012,08,24,2012-08-24,79.6,56.8,1016.0,10.0,7.6,12.0,15.0,93.9,64.0,0.03,999.9,0,1032
6,2012,08,25,2012-08-25,80.9,57.2,1016.0,10.0,7.2,14.0,19.0,93.9,64.0,0.0,999.9,0,1080
7,2012,08,26,2012-08-26,74.4,63.8,1016.1,9.1,7.3,14.0,22.9,93.0,66.0,0.0,999.9,0,905
1,2012,08,27,2012-08-27,74.8,63.6,1016.4,8.6,5.3,11.1,17.1,88.0,66.0,0.57,999.9,0,902
2,2012,08,28,2012-08-28,74.5,60.2,1018.6,10.0,4.1,13.0,999.9,88.0,63.0,0.0,999.9,0,953
3,2012,08,29,2012-08-29,74.3,58.9,1018.1,10.0,4.4,9.9,999.9,86.0,63.0,0.0,999.9,0,955
4,2012,08,30,2012-08-30,76.5,60.1,1016.1,10.0,8.8,17.1,999.9,90.0,64.0,0.0,999.9,0,929
5,2012,08,31,2012-08-31,81.7,62.3,1015.7,10.0,9.1,14.0,22.0,91.9,64.0,0.0,999.9,0,1015
6,2012,09,01,2012-09-01,74.1,64.5,1017.3,10.0,9.6,15.0,22.9,91.9,71.1,0.0,999.9,0,1181
7,2012,09,02,2012-09-02,75.2,69.8,1013.2,10.0,10.0,15.0,20.0,82.0,71.1,0.0,999.9,0,895
1,2012,09,03,2012-09-03,78.0,69.2,1012.5,9.2,6.3,12.0,999.9,88.0,71.1,0.0,999.9,0,890
2,2012,09,04,2012-09-04,78.9,70.0,1011.1,9.2,4.6,11.1,20.0,90.0,70.0,0.0,999.9,0,914
3,2012,09,05,2012-09-05,73.1,64.0,1009.4,9.6,8.9,32.1,41.0,90.0,63.0,0.24,999.9,0,861
4,2012,09,06,2012-09-06,77.7,61.0,1011.1,10.0,5.3,12.0,22.9,86.0,63.0,0.16,999.9,0,1018
5,2012,09,07,2012-09-07,72.0,63.2,1010.7,9.8,6.3,22.0,28.0,86.0,64.0,0.0,999.9,0,960
6,2012,09,08,2012-09-08,62.7,50.6,1010.9,10.0,11.6,15.9,24.1,78.1,54.0,0.06,999.9,0,985
7,2012,09,09,2012-09-09,62.5,52.1,1015.0,9.9,8.9,13.0,19.0,73.0,54.0,0.28,999.9,0,910
1,2012,09,10,2012-09-10,63.7,48.9,1021.6,10.0,4.6,9.9,999.9,75.0,52.0,0.0,999.9,0,881
2,2012,09,11,2012-09-11,68.0,51.5,1019.6,10.0,9.5,17.1,22.9,82.9,52.0,0.0,999.9,0,913
3,2012,09,12,2012-09-12,73.5,55.9,1019.3,10.0,9.3,15.0,19.0,86.0,52.0,0.0,999.9,0,936
4,2012,09,13,2012-09-13,66.9,53.9,1022.2,10.0,8.4,14.0,27.0,86.0,55.0,0.0,999.9,0,868
5,2012,09,14,2012-09-14,61.2,47.5,1026.2,9.8,7.2,12.0,14.0,75.9,51.1,0.19,999.9,0,997
6,2012,09,15,2012-09-15,65.4,45.6,1024.4,10.0,3.6,8.0,999.9,79.0,50.0,0.0,999.9,0,1013
7,2012,09,16,2012-09-16,65.2,46.2,1018.8,10.0,5.0,11.1,15.0,79.0,48.9,0.0,999.9,0,897
1,2012,09,17,2012-09-17,65.8,53.7,1012.2,9.9,5.8,14.0,20.0,78.1,48.9,0.0,999.9,0,901
2,2012,09,18,2012-09-18,56.7,44.5,1011.0,9.7,12.2,19.0,22.0,63.0,48.2,0.26,999.9,0,831
3,2012,09,19,2012-09-19,56.1,38.1,1015.7,10.0,9.8,26.0,32.1,73.0,41.0,0.0,999.9,0,914
4,2012,09,20,2012-09-20,64.1,41.2,1010.8,10.0,11.3,24.1,32.1,73.0,41.0,0.0,999.9,0,920
5,2012,09,21,2012-09-21,54.9,41.1,1012.3,9.7,6.0,9.9,999.9,72.0,48.0,0.0,999.9,0,998
6,2012,09,22,2012-09-22,51.6,44.3,1012.5,9.6,9.4,21.0,26.0,60.1,44.1,0.15,999.9,0,871
7,2012,09,23,2012-09-23,50.8,36.3,1022.7,10.0,6.8,9.9,15.9,61.0,39.9,0.02,999.9,0,827
1,2012,09,24,2012-09-24,52.6,32.2,1020.7,10.0,7.4,15.0,22.9,70.0,37.0,0.0,999.9,0,869
2,2012,09,25,2012-09-25,63.6,44.7,1011.2,10.0,9.1,14.0,15.9,77.0,37.0,0.0,999.9,0,922
3,2012,09,26,2012-09-26,62.6,55.4,1014.1,9.6,8.2,15.0,19.0,77.0,48.9,0.0,999.9,0,934
4,2012,09,27,2012-09-27,56.0,44.4,1021.4,10.0,7.6,12.0,999.9,68.0,46.0,0.0,999.9,0,839
5,2012,09,28,2012-09-28,58.3,47.9,1020.8,10.0,10.0,15.9,21.0,66.9,46.0,0.0,999.9,0,983
6,2012,09,29,2012-09-29,60.2,44.9,1018.3,10.0,4.2,13.0,999.9,79.0,48.0,0.0,999.9,0,970
7,2012,09,30,2012-09-30,58.5,47.7,1014.7,10.0,7.0,12.0,26.0,79.0,48.0,0.0,999.9,0,869
1,2012,10,01,2012-10-01,56.5,45.3,1012.6,10.0,4.2,8.9,999.9,66.0,46.9,0.0,999.9,0,1054
2,2012,10,02,2012-10-02,60.4,49.1,1010.4,10.0,7.7,15.0,22.0,69.1,46.9,0.0,999.9,0,906
3,2012,10,03,2012-10-03,61.5,57.8,1012.5,7.5,4.9,9.9,15.9,69.1,53.1,0.0,999.9,0,919
4,2012,10,04,2012-10-04,63.1,56.2,1016.2,8.8,8.6,17.1,26.0,77.0,53.1,0.27,999.9,0,880
5,2012,10,05,2012-10-05,48.3,36.1,1019.3,10.0,8.2,12.0,19.0,54.0,42.1,0.11,999.9,0,915
6,2012,10,06,2012-10-06,42.7,26.2,1019.3,10.0,8.8,13.0,17.1,50.0,34.0,0.0,999.9,0,807
7,2012,10,07,2012-10-07,44.5,25.9,1021.2,10.0,7.4,9.9,999.9,51.1,35.1,0.0,999.9,0,768
1,2012,10,08,2012-10-08,44.0,26.3,1019.7,10.0,9.8,21.0,27.0,60.1,34.0,0.0,999.9,0,901
2,2012,10,09,2012-10-09,53.8,35.6,1013.4,10.0,14.6,22.9,28.9,64.9,46.0,0.0,999.9,0,892
3,2012,10,10,2012-10-10,45.2,33.8,1016.7,9.6,12.3,18.1,24.1,63.0,37.0,0.17,999.9,0,962
4,2012,10,11,2012-10-11,49.1,31.7,1019.8,10.0,12.2,20.0,26.0,66.9,35.1,0.0,999.9,0,866
5,2012,10,12,2012-10-12,47.4,33.9,1027.0,10.0,10.0,15.0,19.0,66.9,35.1,0.02,999.9,0,964
6,2012,10,13,2012-10-13,50.7,42.6,1020.1,8.7,9.7,15.0,21.0,64.4,41.0,0.07,999.9,0,875
7,2012,10,14,2012-10-14,64.4,61.5,1005.1,6.3,13.4,26.0,39.0,71.1,43.0,0.47,999.9,0,860
1,2012,10,15,2012-10-15,50.7,41.3,1010.2,9.9,10.3,19.0,26.0,60.1,44.6,0.44,999.9,0,939
2,2012,10,16,2012-10-16,51.6,41.8,1010.6,9.9,9.3,26.0,999.9,70.0,39.9,0.0,999.9,0,874
3,2012,10,17,2012-10-17,63.4,51.4,999.1,9.7,15.5,21.0,28.0,66.9,57.9,0.0,999.9,0,956
4,2012,10,18,2012-10-18,51.6,44.7,994.7,9.2,14.6,24.1,31.1,60.8,44.6,0.51,999.9,0,898
5,2012,10,19,2012-10-19,46.6,42.8,998.3,9.9,7.5,14.0,20.0,54.0,44.1,0.07,999.9,0,942
6,2012,10,20,2012-10-20,48.0,40.5,1006.4,10.0,7.5,11.1,15.0,59.0,39.9,0.02,999.9,0,961
7,2012,10,21,2012-10-21,49.9,42.0,1014.8,9.5,4.8,12.0,999.9,68.0,37.0,0.0,999.9,0,927
1,2012,10,22,2012-10-22,57.6,53.0,1014.2,9.5,5.7,15.9,19.0,68.0,37.0,0.0,999.9,0,839
2,2012,10,23,2012-10-23,62.6,60.8,1012.2,4.5,5.9,13.0,999.9,70.0,48.9,0.81,999.9,0,893
3,2012,10,24,2012-10-24,67.4,61.4,1012.2,10.0,8.1,17.1,19.0,78.1,57.0,0.06,999.9,0,1019
4,2012,10,25,2012-10-25,69.9,61.6,1008.2,10.0,15.5,22.0,32.1,78.1,55.0,0.0,999.9,0,851
5,2012,10,26,2012-10-26,44.7,32.8,1022.2,9.9,10.8,22.0,28.0,55.0,37.0,0.13,999.9,0,963
6,2012,10,27,2012-10-27,41.4,28.2,1025.8,10.0,8.7,13.0,22.0,51.1,34.0,0.0,999.9,0,861
7,2012,10,28,2012-10-28,42.6,28.8,1025.0,10.0,11.0,20.0,25.1,48.9,34.0,0.0,999.9,0,827
1,2012,10,29,2012-10-29,42.5,30.9,1024.3,10.0,12.1,19.0,26.0,51.1,36.0,0.0,999.9,0,833
2,2012,10,30,2012-10-30,42.4,26.6,1013.3,10.0,16.7,22.9,31.1,51.1,36.0,0.0,999.9,0,873
3,2012,10,31,2012-10-31,41.3,26.1,1009.3,10.0,13.7,18.1,22.9,50.0,34.0,0.0,999.9,0,951
4,2012,11,01,2012-11-01,43.2,22.7,1010.8,10.0,8.2,12.0,999.9,54.0,34.0,0.0,999.9,0,1075
5,2012,11,02,2012-11-02,42.1,29.1,1015.6,10.0,7.9,11.1,17.1,54.0,34.0,0.0,999.9,0,932
6,2012,11,03,2012-11-03,41.7,32.9,1021.6,10.0,5.8,8.9,15.0,48.0,34.0,0.0,999.9,0,802
7,2012,11,04,2012-11-04,39.8,29.4,1023.0,10.0,5.9,11.1,15.0,48.0,33.1,0.0,999.9,0,731
1,2012,11,05,2012-11-05,39.2,31.4,1022.2,10.0,4.7,8.0,999.9,48.0,32.0,0.0,999.9,0,891
2,2012,11,06,2012-11-06,36.6,30.2,1017.6,8.7,5.1,9.9,999.9,44.1,28.9,0.0,999.9,0,786
3,2012,11,07,2012-11-07,42.2,38.0,1015.1,4.6,4.4,8.0,999.9,46.9,30.2,0.16,999.9,0,875
4,2012,11,08,2012-11-08,43.6,37.5,1021.3,6.5,4.8,11.1,999.9,46.9,37.0,0.03,999.9,0,853
5,2012,11,09,2012-11-09,41.8,36.3,1018.2,6.9,5.5,8.9,999.9,55.9,33.1,0.0,999.9,0,1001
6,2012,11,10,2012-11-10,55.1,48.7,1014.3,8.2,6.7,14.0,19.0,66.0,50.0,0.0,999.9,0,977
7,2012,11,11,2012-11-11,62.7,50.0,1011.1,9.9,19.2,31.1,44.1,70.0,50.0,0.19,999.9,0,884
1,2012,11,12,2012-11-12,37.9,31.2,1016.7,9.3,15.6,21.0,28.0,54.0,28.9,0.29,999.9,0,795
2,2012,11,13,2012-11-13,31.5,19.7,1029.5,9.7,8.9,19.0,22.0,41.0,24.1,0.0,999.9,0,826
3,2012,11,14,2012-11-14,35.4,22.7,1032.4,10.0,7.9,9.9,999.9,53.1,24.3,0.0,999.9,0,847
4,2012,11,15,2012-11-15,37.3,27.2,1028.6,8.7,6.5,9.9,999.9,48.0,29.1,0.0,999.9,0,947
5,2012,11,16,2012-11-16,39.3,28.5,1029.8,9.3,1.4,8.0,999.9,54.0,27.0,0.0,999.9,0,941
6,2012,11,17,2012-11-17,40.7,32.1,1032.8,8.4,3.0,8.0,999.9,55.0,26.1,0.0,999.9,0,874
7,2012,11,18,2012-11-18,42.1,32.6,1030.2,7.4,4.1,8.9,999.9,57.0,26.2,0.0,999.9,0,849
1,2012,11,19,2012-11-19,46.3,34.6,1025.0,9.8,5.8,13.0,999.9,59.0,31.1,0.0,999.9,0,867
2,2012,11,20,2012-11-20,51.4,43.2,1019.2,7.6,5.1,8.9,999.9,59.0,39.0,0.01,999.9,0,925
3,2012,11,21,2012-11-21,43.7,41.4,1021.6,2.9,2.8,9.9,999.9,57.9,34.0,0.0,999.9,1,892
4,2012,11,22,2012-11-22,52.4,45.2,1015.6,6.9,12.1,19.0,26.0,63.0,34.0,0.0,999.9,0,660
5,2012,11,23,2012-11-23,39.3,29.6,1014.3,9.7,18.4,27.0,33.0,63.0,30.0,0.27,999.9,0,787
6,2012,11,24,2012-11-24,28.3,16.8,1023.1,10.0,9.6,17.1,21.0,42.1,25.0,0.0,999.9,0,838
7,2012,11,25,2012-11-25,33.6,22.5,1013.6,10.0,9.1,15.0,999.9,43.0,24.1,0.0,999.9,0,813
1,2012,11,26,2012-11-26,32.7,19.1,1021.0,10.0,6.9,9.9,14.0,36.0,28.0,0.0,999.9,0,799
2,2012,11,27,2012-11-27,26.3,11.6,1028.0,10.0,6.6,11.1,999.9,36.0,17.1,0.0,999.9,0,809
3,2012,11,28,2012-11-28,33.4,17.4,1026.2,10.0,7.6,11.1,999.9,44.1,19.0,0.0,999.9,0,858
4,2012,11,29,2012-11-29,38.9,26.7,1023.5,10.0,7.5,9.9,999.9,51.1,28.2,0.0,999.9,0,916
5,2012,11,30,2012-11-30,44.7,33.9,1018.8,10.0,5.1,9.9,999.9,51.1,33.1,0.0,999.9,0,991
6,2012,12,01,2012-12-01,42.8,39.2,1018.5,6.0,5.6,15.9,21.0,57.2,32.0,0.0,999.9,0,1058
7,2012,12,02,2012-12-02,57.7,51.2,1013.4,8.3,9.5,20.0,27.0,63.0,50.0,0.06,999.9,0,842
1,2012,12,03,2012-12-03,55.2,52.7,1012.5,3.4,7.4,21.0,28.0,70.0,44.1,0.0,999.9,1,933
2,2012,12,04,2012-12-04,56.6,42.0,1015.5,10.0,11.8,26.0,34.0,70.0,46.0,0.0,999.9,0,917
3,2012,12,05,2012-12-05,37.2,23.5,1027.0,10.0,7.9,12.0,999.9,60.1,27.0,0.0,999.9,0,861
4,2012,12,06,2012-12-06,36.7,29.2,1020.6,10.0,8.0,12.0,999.9,45.0,28.2,0.0,999.9,0,876
5,2012,12,07,2012-12-07,43.4,37.8,1013.4,8.9,6.2,9.9,15.9,46.4,41.0,0.24,999.9,0,899
6,2012,12,08,2012-12-08,39.7,35.1,1014.4,8.9,9.4,14.0,21.0,46.0,36.0,0.65,999.9,0,778
7,2012,12,09,2012-12-09,38.6,34.4,1015.9,7.0,8.2,12.0,20.0,42.1,35.1,0.05,999.9,0,761
1,2012,12,10,2012-12-10,35.0,31.4,1007.7,8.3,9.8,15.0,20.0,41.0,30.2,0.16,999.9,0,853
2,2012,12,11,2012-12-11,30.5,21.0,1015.3,9.9,8.9,15.9,22.0,37.9,24.1,0.0,999.9,0,826
3,2012,12,12,2012-12-12,34.2,23.1,1022.8,10.0,8.8,13.0,999.9,46.0,27.0,0.0,999.9,0,914
4,2012,12,13,2012-12-13,39.1,25.8,1023.2,10.0,12.3,19.0,27.0,48.9,28.2,0.0,999.9,0,809
5,2012,12,14,2012-12-14,39.0,28.5,1021.0,10.0,5.7,13.0,999.9,50.0,26.1,0.0,999.9,0,954
6,2012,12,15,2012-12-15,42.7,36.1,1013.8,7.9,9.7,15.0,21.0,50.0,28.2,0.0,999.9,0,858
7,2012,12,16,2012-12-16,46.0,42.8,1002.4,9.0,9.3,13.0,18.1,50.0,37.0,0.34,999.9,0,789
1,2012,12,17,2012-12-17,38.4,32.1,1006.0,9.7,4.8,8.0,999.9,48.9,36.0,0.0,999.9,0,829
2,2012,12,18,2012-12-18,33.7,28.4,1006.0,7.2,6.7,13.0,999.9,39.9,30.0,0.0,999.9,0,851
3,2012,12,19,2012-12-19,36.3,31.4,1014.3,6.5,5.9,15.9,21.0,41.0,31.1,0.0,999.9,0,877
4,2012,12,20,2012-12-20,43.0,40.3,999.4,5.1,12.5,21.0,28.9,48.9,32.0,0.72,999.9,0,828
5,2012,12,21,2012-12-21,29.9,24.6,1010.5,7.2,20.7,27.0,38.1,48.9,23.0,0.63,999.9,0,778
6,2012,12,22,2012-12-22,22.7,14.5,1021.5,10.0,7.0,14.0,999.9,33.1,17.1,0.01,999.9,0,732
7,2012,12,23,2012-12-23,26.2,21.7,1015.3,9.2,5.3,9.9,999.9,34.0,17.1,0.0,999.9,0,763
1,2012,12,24,2012-12-24,32.3,25.8,1013.2,10.0,8.0,15.0,999.9,34.0,21.0,0.0,999.9,0,709
2,2012,12,25,2012-12-25,28.0,21.4,1021.8,9.2,8.6,12.0,999.9,34.0,25.0,0.0,999.9,0,522
3,2012,12,26,2012-12-26,31.4,23.3,1020.5,9.8,14.1,20.0,29.9,33.1,26.1,0.01,999.9,0,621
4,2012,12,27,2012-12-27,29.7,22.3,1020.1,10.0,9.3,15.9,19.0,33.1,28.0,0.0,999.9,0,684
5,2012,12,28,2012-12-28,30.6,26.9,1018.1,7.4,4.1,8.9,999.9,33.1,28.0,0.0,999.9,0,855
6,2012,12,29,2012-12-29,29.4,25.5,1014.0,6.0,7.3,15.0,999.9,32.0,26.1,0.01,999.9,0,806
7,2012,12,30,2012-12-30,22.3,15.3,1024.3,8.9,10.7,14.0,15.9,33.1,14.0,0.0,999.9,0,707
1,2012,12,31,2012-12-31,32.2,23.6,1018.0,10.0,11.5,18.1,25.1,35.1,15.1,0.0,999.9,0,740
2,2013,01,01,2013-01-01,19.6,7.9,1021.3,9.9,8.5,12.0,18.1,35.1,12.9,0.0,999.9,0,1421
3,2013,01,02,2013-01-02,17.1,4.6,1021.9,10.0,6.3,11.1,999.9,30.0,10.0,0.0,999.9,0,750
4,2013,01,03,2013-01-03,25.8,18.6,1020.8,8.7,9.3,13.0,15.9,30.0,10.0,0.0,999.9,0,776
5,2013,01,04,2013-01-04,22.5,14.5,1023.2,10.0,12.0,17.1,28.0,36.0,12.9,0.0,999.9,0,866
6,2013,01,05,2013-01-05,29.1,22.8,1022.0,8.4,7.2,15.9,25.1,39.0,12.9,0.0,999.9,0,788
7,2013,01,06,2013-01-06,31.6,26.4,1017.0,8.1,12.7,15.9,24.1,39.0,18.1,0.03,999.9,0,698
1,2013,01,07,2013-01-07,26.5,19.3,1025.2,9.2,9.6,19.0,28.0,41.0,15.1,0.0,999.9,0,818
2,2013,01,08,2013-01-08,32.3,25.2,1020.0,8.5,7.3,12.0,999.9,44.1,15.1,0.0,999.9,0,755
3,2013,01,09,2013-01-09,40.0,27.2,1020.9,10.0,14.3,22.9,33.0,50.0,23.2,0.0,999.9,0,884
4,2013,01,10,2013-01-10,34.3,23.7,1029.7,10.0,5.9,14.0,999.9,50.0,21.9,0.0,999.9,0,848
5,2013,01,11,2013-01-11,45.9,44.5,1008.9,5.9,10.3,15.9,21.0,52.0,37.4,0.9,999.9,0,905
6,2013,01,12,2013-01-12,47.6,41.5,1009.1,10.0,13.8,19.0,25.1,53.1,34.0,0.03,999.9,0,763
7,2013,01,13,2013-01-13,27.8,23.5,1014.9,8.5,8.5,12.0,999.9,34.0,19.9,0.0,999.9,0,709
1,2013,01,14,2013-01-14,17.0,8.7,1027.7,10.0,8.9,18.1,22.9,30.0,12.0,0.1,999.9,0,745
2,2013,01,15,2013-01-15,21.7,11.8,1029.4,10.0,2.4,5.1,999.9,30.9,12.0,0.0,999.9,0,841
3,2013,01,16,2013-01-16,25.1,16.3,1017.0,9.8,8.5,22.9,25.1,36.0,16.0,0.0,999.9,0,831
4,2013,01,17,2013-01-17,29.2,16.3,1022.4,10.0,9.9,21.0,999.9,36.0,16.0,0.0,999.9,0,849
5,2013,01,18,2013-01-18,27.2,17.3,1026.0,10.0,9.0,26.0,35.0,43.0,19.0,0.0,999.9,0,927
6,2013,01,19,2013-01-19,39.9,29.6,1011.8,9.6,14.4,21.0,29.9,46.9,37.0,0.0,999.9,0,885
7,2013,01,20,2013-01-20,25.2,5.8,1018.8,10.0,15.1,25.1,41.0,44.1,13.1,0.0,999.9,0,688
1,2013,01,21,2013-01-21,12.4,-2.4,1022.9,10.0,13.1,19.0,24.1,18.0,8.1,0.0,999.9,0,665
2,2013,01,22,2013-01-22,5.1,-8.7,1027.4,10.0,10.7,15.9,21.0,10.9,-0.9,0.0,999.9,0,693
3,2013,01,23,2013-01-23,13.2,-1.4,1025.4,8.9,9.8,17.1,999.9,23.0,9.0,0.0,999.9,0,797
4,2013,01,24,2013-01-24,13.7,2.5,1032.2,9.4,9.6,21.0,29.9,23.0,3.9,0.01,999.9,0,863
5,2013,01,25,2013-01-25,21.2,9.6,1025.6,8.3,10.5,13.0,999.9,28.0,5.0,0.0,1.2,0,824
6,2013,01,26,2013-01-26,20.9,8.1,1024.6,9.8,6.7,12.0,15.0,28.0,12.9,0.06,1.2,0,797
7,2013,01,27,2013-01-27,26.6,18.4,1027.9,8.5,10.2,21.0,28.9,32.0,14.0,0.0,999.9,0,704
1,2013,01,28,2013-01-28,41.3,39.4,1012.7,5.0,11.7,19.0,25.1,48.2,32.0,0.58,999.9,0,907
2,2013,01,29,2013-01-29,51.8,50.1,1006.8,5.7,12.2,21.0,29.9,63.0,37.0,0.08,999.9,1,906
3,2013,01,30,2013-01-30,41.1,40.0,995.3,4.9,8.2,17.1,24.1,55.4,28.4,1.36,999.9,0,856
4,2013,01,31,2013-01-31,19.1,11.3,1007.0,7.6,15.8,19.0,27.0,28.9,13.1,0.45,999.9,0,753
5,2013,02,01,2013-02-01,6.8,-2.7,1023.9,10.0,14.2,20.0,24.1,13.1,1.0,0.0,999.9,0,889
6,2013,02,02,2013-02-02,16.2,10.9,1020.1,6.1,7.9,13.0,15.0,23.0,8.1,0.02,2.0,0,738
7,2013,02,03,2013-02-03,13.7,6.2,1016.9,8.1,7.4,15.0,22.0,23.0,8.1,0.01,1.2,0,592
1,2013,02,04,2013-02-04,23.0,18.8,1014.4,6.1,7.7,15.9,999.9,28.4,19.0,0.2,3.1,0,728
2,2013,02,05,2013-02-05,20.2,15.4,1013.4,7.8,7.7,15.0,999.9,34.0,6.1,0.02,3.9,0,789
3,2013,02,06,2013-02-06,26.3,19.2,1020.6,9.5,5.8,11.1,15.0,36.0,6.1,0.04,2.0,0,826
4,2013,02,07,2013-02-07,33.3,29.9,1018.0,4.8,7.1,12.0,999.9,35.1,30.9,0.0,3.1,1,753
5,2013,02,08,2013-02-08,28.3,25.6,1020.5,7.4,11.9,20.0,28.9,34.0,23.0,0.96,3.1,0,816
6,2013,02,09,2013-02-09,27.0,21.8,1027.5,9.9,5.3,13.0,999.9,33.1,19.9,0.0,3.1,0,801
7,2013,02,10,2013-02-10,33.9,30.1,1014.5,8.3,10.5,22.0,29.9,44.6,26.1,0.11,1.2,0,762
1,2013,02,11,2013-02-11,38.0,30.5,1003.8,10.0,22.9,32.1,42.9,48.9,30.2,0.29,3.1,0,760
2,2013,02,12,2013-02-12,27.6,19.8,1017.1,10.0,11.6,21.0,27.0,45.0,24.1,0.0,999.9,0,785
3,2013,02,13,2013-02-13,29.0,23.2,1010.5,8.6,4.6,11.1,999.9,44.1,19.0,0.0,999.9,0,860
4,2013,02,14,2013-02-14,37.0,30.1,1006.3,10.0,10.3,20.0,28.0,37.9,35.1,0.0,999.9,0,750
5,2013,02,15,2013-02-15,30.0,17.1,1018.1,9.9,9.6,13.0,15.9,39.0,23.0,0.0,999.9,0,933
6,2013,02,16,2013-02-16,19.0,6.0,1021.4,10.0,10.0,13.0,19.0,33.1,12.9,0.0,999.9,0,691
7,2013,02,17,2013-02-17,16.9,1.2,1022.4,10.0,4.3,8.9,999.9,30.0,9.0,0.0,999.9,0,692
1,2013,02,18,2013-02-18,35.9,23.1,1011.4,9.9,12.4,21.0,27.0,52.0,10.0,0.0,999.9,0,756
2,2013,02,19,2013-02-19,24.3,18.5,1007.7,7.1,18.5,27.0,35.9,52.0,14.0,0.29,999.9,0,750
3,2013,02,20,2013-02-20,14.6,4.2,1024.5,9.9,11.4,17.1,24.1,30.0,8.1,0.0,999.9,0,768
4,2013,02,21,2013-02-21,23.1,15.7,1026.9,10.0,7.0,15.0,21.0,32.0,9.0,0.0,999.9,0,768
5,2013,02,22,2013-02-22,27.8,24.0,1014.9,4.9,11.8,22.0,28.9,34.0,19.0,0.27,2.0,1,763
6,2013,02,23,2013-02-23,26.7,20.4,1013.0,9.2,10.2,13.0,20.0,34.0,23.0,0.2,2.0,0,697
7,2013,02,24,2013-02-24,25.9,17.4,1017.2,10.0,5.5,8.0,999.9,39.0,17.1,0.0,1.2,0,676
1,2013,02,25,2013-02-25,31.2,22.3,1020.4,10.0,2.7,8.9,999.9,43.0,17.1,0.0,1.2,0,757
2,2013,02,26,2013-02-26,34.2,27.9,1010.4,7.6,14.1,22.0,29.9,43.0,20.1,0.0,3.9,1,675
3,2013,02,27,2013-02-27,33.5,31.7,1000.6,4.4,10.6,18.1,24.1,36.0,32.0,0.53,3.9,0,826
4,2013,02,28,2013-02-28,33.5,30.0,1010.2,6.6,11.5,15.0,22.0,35.1,30.9,0.11,3.1,0,808
5,2013,03,01,2013-03-01,27.6,22.1,1019.0,8.5,11.6,15.9,22.9,35.1,26.1,0.02,3.1,0,1006
6,2013,03,02,2013-03-02,26.4,18.4,1021.6,9.8,11.2,15.0,21.0,30.9,23.0,0.01,3.1,0,766
